time,azimuth,elevation,range
42.14046822742475,-118.9235633538981,78.39919844548656,1042.3631740728515
43.1438127090301,-118.37424926435409,78.26146041358265,1043.3932387718196
44.147157190635454,-117.86287868529247,78.119490845184,1044.446590783691
45.1505016722408,-117.38910682989479,77.97364293641627,1045.5225317835557
46.15384615384615,-116.95245944197161,77.82426271991541,1046.620338670182
47.15719063545151,-116.55235095932774,77.67168808691633,1047.739264576605
48.16053511705685,-116.18810158415792,77.51624800301884,1048.87853990509
49.163879598662206,-115.85895311991094,77.35826189909119,1050.037373384425
50.16722408026756,-115.56408349252017,77.19803921846228,1051.2149531474874
51.17056856187291,-115.30261992238577,77.03587910183992,1052.410447827046
52.17391304347826,-115.07365075242397,76.87207019212397,1053.6230076677707
53.17725752508361,-114.8762359676499,76.70689054233924,1054.8517656524255
54.180602006688964,-114.70941646413246,76.54060761116409,1056.09583864027
55.18394648829432,-114.57222214083696,76.37347833191217,1057.3543285156932
56.187290969899664,-114.46367889795535,76.2057492422391,1058.6263233451657
57.19063545150502,-114.38281463085366,76.03765666326083,1059.910898540611
58.19397993311037,-114.32866431069593,75.86942691812895,1061.2071180273574
59.197324414715716,-114.30027424196959,75.70127658139396,1062.514035414866
60.20066889632107,-114.2967055842597,75.5334127516786,1063.8306951684865
61.20401337792642,-114.31703722129693,75.36603334126772,1065.1561337805451
62.207357859531776,-114.36036805502954,75.1993273772013,1066.4893809391217
63.21070234113712,-114.42581879663052,75.03347530932875,1067.8294606929326
64.21404682274247,-114.51253332025387,74.86864932154975,1069.1753926107986
65.21739130434783,-114.61967963922693,74.7050136431412,1070.5261929342332
66.22073578595318,-114.7464505583791,74.54272485765013,1071.8808757217523
67.22408026755853,-114.8920640504773,74.38193220733386,1073.2384539835712
68.22742474916387,-115.05576339934798,74.22277789155586,1074.5979408054156
69.23076923076923,-115.23681714725636,74.06539735790916,1075.958350460241
70.23411371237458,-115.43451887951649,73.90991958514137,1077.3186995067147
71.23745819397993,-115.64818687511925,73.75646735721254,1078.6780078733848
72.24080267558529,-115.87716364838846,73.60515752802631,1080.0352999275165
73.24414715719064,-116.12081540328805,73.45610127654764,1081.3896055276468
74.24749163879599,-116.37853141898562,73.30940435216316,1082.739961058961
75.25083612040133,-116.64972338260259,73.16516731025096,1084.0854104506652
76.25418060200668,-116.93382468272249,73.02348573802061,1085.425006174576
77.25752508361204,-117.23028967515701,72.88445047075137,1086.7578102242162
78.26086956521739,-117.53859293065828,72.74814779861299,1088.082895073756
79.26421404682274,-117.85822847268774,72.61465966429473,1089.3993446161905
80.2675585284281,-118.18870901198159,72.48406385169615,1090.7062550802045
81.27090301003345,-118.52956518346869,72.35643416595538,1092.0027359252128
82.27424749163879,-118.88034479007464,72.23184060510242,1093.2879107141239
83.27759197324414,-119.24061205706828,72.11034952363275,1094.5609179634134
84.2809364548495,-119.60994689985569,71.99202378829716,1095.8209119701364
85.28428093645485,-119.98794420748486,71.87692292640432,1097.0670636155526
86.2876254180602,-120.37421314357995,71.76510326692468,1098.2985611450745
87.29096989966555,-120.76837646596107,71.65661807468035,1099.5146109242835
88.29431438127091,-121.17006986581752,71.55151767789464,1100.7144381707963
89.29765886287625,-121.57894132697359,71.44984958936597,1101.8972876617913
90.3010033444816,-121.99465050551453,71.35165862151949,1103.062424417042
91.30434782608695,-122.41686812981165,71.25698699557945,1104.2091343573168
92.3076923076923,-122.84527542079894,71.16587444509184,1105.336724938051
93.31103678929766,-123.27956353219969,71.07835831401727,1106.444525758197
94.31438127090301,-123.71943301027605,70.99447364960015,1107.5318891441977
95.31772575250837,-124.16459327257509,70.91425329021101,1108.5981907090372
96.3210702341137,-124.61476210506422,70.83772794834526,1109.6428298863423
97.32441471571906,-125.0696651769867,70.76492628895305,1110.665230439522
98.32775919732441,-125.5290355727206,70.69587500326205,1111.664840945953
99.33110367892976,-125.99261333988807,70.63059887824723,1112.6411352562177
100.33444816053512,-126.46014505293782,70.56912086189006,1113.5936129284207
101.33779264214047,-126.93138339140478,70.51146212436126,1114.52179963762
102.34113712374582,-127.40608673204191,70.45764211525268,1115.425247560405
103.34448160535118,-127.88401875401394,70.4076786169742,1116.3035357346726
104.34782608695652,-128.3649480563417,70.3615877944253,1117.1562703946438
105.35117056856187,-128.84864778678966,70.31938424104183,1117.9830852811795
106.35451505016722,-129.3348952813937,70.28108102131192,1118.7836419274445
107.35785953177258,-129.82347171383452,70.2466897098485,1119.557629919977
108.36120401337793,-130.31416175386983,70.21622042709822,1120.3047671352188
109.36454849498328,-130.80675323404895,70.18968187176182,1121.0247999515589
110.36789297658864,-131.30103682394278,70.16708134999348,1121.717503436945
111.37123745819397,-131.79680571113215,70.14842480144213,1122.382681512114
112.37458193979933,-132.29385528820723,70.13371682219224,1123.0201670894853
113.37792642140468,-132.79198284504088,70.12296068465517,1123.6298221877666
114.38127090301003,-133.29098726560537,70.1161583544587,1124.2115380223095
115.38461538461539,-133.79066872861202,70.11331050437659,1124.7652350712513
116.38795986622074,-134.29082841125808,70.11441652533514,1125.2908631174805
117.3913043478261,-134.79126819537169,70.11947453453026,1125.7884012664463
118.39464882943143,-135.2917903752503,70.12848138068229,1126.2578579398426
119.39799331103679,-135.79219736649037,70.1414326464534,1126.6992708451821
120.40133779264214,-136.29229141510896,70.15832264804635,1127.112706921278
121.40468227424749,-136.79187430625723,70.17914443200041,1127.4982622596394
122.40802675585284,-137.29074707182656,70.20388976919497,1127.8560620017945
123.4113712374582,-137.7887096962444,70.23254914606794,1128.186260212537
124.41471571906355,-138.2855608197548,70.26511175305109,1128.4890397291035
125.41806020066889,-138.7810974384733,70.30156547022054,1128.764611986274
126.42140468227424,-139.27511460049968,70.34189685015643,1129.0132168173927
127.4247491638796,-139.7674050973669,70.38609109800034,1129.2351222313068
128.42809364548495,-140.2577591500942,70.43413204869603,1129.4306241652102
129.4314381270903,-140.74596408910617,70.4860021413928,1129.6000462133957
130.43478260869566,-141.2318040272677,70.54168239098689,1129.743739331899
131.438127090301,-141.71505952527787,70.60115235677142,1129.8620815190425
132.44147157190636,-142.19550724865266,70.66439010815876,1129.9554774718747
133.44481605351172,-142.67291961551925,70.73137218743616,1130.0243582185071
134.44816053511707,-143.14706443443333,70.8020735695072,1130.0691807263647
135.45150501672242,-143.61770453142307,70.87646761856774,1130.0904274863612
136.45484949832775,-144.08459736545703,70.95452604165718,1130.0886060730297
137.4581939799331,-144.54749463152586,71.03621883902076,1130.0642486806362
138.46153846153845,-145.0061418505284,71.12151425121068,1130.017911635327
139.4648829431438,-145.4602779451512,71.21037870284657,1129.950174883365
140.46822742474916,-145.90963480093768,71.30277674294923,1129.8616414555256
141.4715719063545,-146.35393681175415,71.39867098175195,1129.7529369077424
142.47491638795987,-146.79290040887827,71.49802202388703,1129.6247087381037
143.47826086956522,-147.22623357296237,71.60078839783526,1129.4776257803237
144.48160535117057,-147.65363532816204,71.70692648151649,1129.3123775738359
145.48494983277592,-148.07479521776975,71.81639042389153,1129.1296737106707
146.48829431438128,-148.48939276075885,71.92913206243415,1128.9302431593105
147.49163879598663,-148.89709688872563,72.04510083632253,1128.7148335657384
148.49498327759198,-149.2975653628227,72.16424369518845,1128.4842105319285
149.49832775919734,-149.6904441704043,72.28650500325294,1128.2391568720466
150.50167224080266,-150.07536690126517,72.4118264386656,1127.980471846675
151.50501672240802,-150.45195410354708,72.54014688785462,1127.708970375396
152.50836120401337,-150.81981261962127,72.67140233468415,1127.4254822281134
153.51170568561872,-151.17853490253816,72.80552574420683,1127.1308511955228
154.51505016722408,-151.52769831397046,72.9424469407892,1126.825934239183
155.51839464882943,-151.86686440497834,73.08209248038148,1126.5116006216804
156.52173913043478,-152.19557818139904,73.2243855166965,1126.188731017422
157.52508361204013,-152.51336735622422,73.36924566105914,1125.8582166046351
158.5284280936455,-152.8197415919862,73.51658883568754,1125.520958139195
159.53177257525084,-153.1141917369461,73.66632712016904,1125.1778650109575
160.5351170568562,-153.39618905977676,73.81836859090325,1124.8298542833047
161.53846153846155,-153.6651844884806,73.9726171532964,1124.4778497166824
162.5418060200669,-153.92060786049717,74.12897236651385,1124.122780776938
163.54515050167225,-154.16186719235665,74.2873292606253,1123.7655816293322
164.54849498327758,-154.38834797885207,74.4475781460188,1123.4071901191426
165.55183946488293,-154.5994125335549,74.60960441501321,1123.048546739831
166.55518394648828,-154.79439938461616,74.77328833566615,1122.6905935898003
167.55852842809364,-154.97262274220475,74.93850483786314,1122.3342733188178
168.561872909699,-155.13337205666443,75.10512329188248,1121.9805280652308
169.56521739130434,-155.27591168954862,75.27300727976493,1121.6302983851604
170.5685618729097,-155.39948072314203,75.4420143599832,1121.2845221749033
171.57190635451505,-155.50329293792296,75.61199582610602,1120.9441335878255
172.5752508361204,-155.5865369916734,75.78279646039383,1120.6100619470778
173.57859531772576,-155.64837683861177,75.95425428354808,1120.2832306555213
174.5819397993311,-155.68795243199634,76.12620030218191,1119.9645561042757
175.58528428093646,-155.70438075909925,76.29845825597488,1119.6549465813778
176.58862876254182,-155.6967572632299,76.47084436694828,1119.3553011820497
177.59197324414717,-155.66415771350498,76.64316709383583,1119.0665087221396
178.5953177257525,-155.60564058919914,76.81522689515111,1118.789446656316
179.59866220735785,-155.52025005158077,76.98681600526156,1118.524980002647
180.6020066889632,-155.4070195819076,77.15771822858352,1118.2739602752115
181.60535117056855,-155.26497636940138,77.32770875790725,1118.0372244264267
182.6086956521739,-155.09314653714208,77.49655402385339,1117.8155938007937
183.61204013377926,-154.8905612964034,77.66401158353953,1117.6098731017803
184.6153846153846,-154.65626412038208,77.82983005769104,1117.420849373581
185.61872909698997,-154.38931902580518,77.99374912664686,1117.2492909994955
186.62207357859532,-154.088820044685,78.15549959695412,1117.0959467186772
187.62541806020067,-153.75390195755134,78.31480355148376,1116.9615446629969
188.62876254180603,-153.38375234278,78.47137459717025,1116.846791415772
189.63210702341138,-152.97762497304797,78.62491822552492,1116.7523710940857
190.63545150501673,-152.53485455840138,78.7751323018933,1116.6789444564126
191.63879598662209,-152.05487279495316,78.92170769993321,1116.6271480372482
192.6421404682274,-151.53722562810265,79.06432909785103,1116.5975933104014
193.64548494983276,-150.98159157904567,79.20267595241712,1116.5908658825817
194.64882943143812,-150.38780091347172,79.33642366554085,1116.6075247188755
195.65217391304347,-149.7558553527388,79.46524495607402,1116.6481014016501
196.65551839464882,-149.08594794251198,79.58881144638542,1116.7130994243894
197.65886287625418,-148.3784826050442,79.70679546899866,1116.8029935218901
198.66220735785953,-147.63409281349396,79.81887209312814,1116.9182290382012
199.66555183946488,-146.8536587457754,79.92472136427529,1117.0592213336092
200.66889632107024,-146.03832220850512,80.02403074222765,1117.226355231913
201.6722408026756,-145.18949857664612,80.11649771401058,1117.419984509136
202.67558528428094,-144.30888497981343,80.20183254885988,1117.6404314247643
203.6789297658863,-143.39846398987945,80.27976115254489,1117.8879862964916
204.68227424749165,-142.46050213309888,80.35002796888692,1118.1629071193754
205.685618729097,-141.49754266764327,80.4123988677487,1118.465419230208
206.68896321070235,-140.5123922348561,80.46666395177652,1118.7957150178147
207.69230769230768,-139.50810120598726,80.51264020948547,1119.1539536798803
208.69565217391303,-138.4879377970425,80.55017394048888,1119.5402610268184
209.69899665551839,-137.4553562992498,80.57914288029923,1119.9547293330738
210.70234113712374,-136.4139600539436,80.59945795742519,1120.3974172361618
211.7056856187291,-135.36746006813752,80.61106462447985,1120.8683496836234
212.70903010033445,-134.31963039967877,80.61394371739324,1121.3675179279778
213.7123745819398,-133.27426161920823,80.60811181199519,1121.8948795696406
214.71571906354515,-132.2351137646329,80.59362106434384,1122.450358647669
215.7190635451505,-131.20587023272182,80.57055853917835,1123.0338457780863
216.72240802675586,-130.19009399915058,80.53904504862655,1123.6451983394327
217.7257525083612,-129.19118742765815,80.49923353969739,1124.2842407050846
218.72909698996656,-128.21235673258172,80.4513070831457,1124.9507645217793
219.73244147157192,-127.25658191385214,80.39547652725227,1125.644529033687
220.73578595317727,-126.32659270971916,80.3319778874474,1126.365261451263
221.7391304347826,-125.42485083106746,80.26106954633737,1127.112657364039
222.74247491638795,-124.55353847180835,80.1830293387122,1127.886381196395
223.7458193979933,-123.71455284894218,80.09815159287686,1128.6860667052918
224.74916387959865,-122.90950632550948,80.00674419373631,1129.511317518845
225.752508361204,-122.13973151691404,79.90912572513683,1130.3617077145518
226.75585284280936,-121.40629067834136,79.80562273974176,1131.2367824359021
227.7591973244147,-120.709988616396,79.6965671948732,1132.1360585460502
228.76254180602007,-120.05138835662784,79.58229408289436,1133.0590253171417
229.76588628762542,-119.43082882318085,79.46313927532435,1134.0051451538502
230.76923076923077,-118.84844383919624,79.33943759134321,1134.9738543496185
231.77257525083613,-118.30418182851021,79.21152109390253,1135.9645638740503
232.77591973244148,-117.79782568283262,79.07971761042724,1136.9766601898646
233.77926421404683,-117.32901234723707,78.94434947011632,1138.0095060977878
234.7826086956522,-116.89725176496549,78.8057324460774,1139.0624416077198
235.7859531772575,-116.50194490613399,78.66417488785538,1140.134784834507
236.78929765886286,-116.14240068108512,78.51997702822534,1141.225832916613
237.79264214046822,-115.81785160616138,78.37343044724146,1142.334862955986
238.79598662207357,-115.52746814680512,78.22481767633724,1143.4611329773973
239.79933110367892,-115.27037171007485,78.07441192559338,1144.6038829055367
240.80267558528428,-115.04564629638081,77.92247691800763,1145.762335558145
241.80602006688963,-114.85234884930207,77.76926681559317,1146.935697653473
242.80936454849498,-114.68951836376522,77.61502622330033,1148.1231608303706
243.81270903010034,-114.55618382773855,77.45999025802337,1149.3239026793244
244.8160535117057,-114.45137108201538,77.30438467125464,1150.537087782783
245.81939799331104,-114.37410868766088,77.14842601523368,1151.7618687631316
246.8227424749164,-114.32343289221252,76.99232184367615,1152.9973873367117
247.82608695652175,-114.29839178458114,76.83627093933175,1154.2427753723039
248.8294314381271,-114.29804872549677,76.68046356169626,1155.4971559525354
249.83277591973243,-114.3214851358703,76.52508170918318,1156.7596444367068
250.83612040133778,-114.36780272007009,76.37029939094283,1158.0293495235642
251.83946488294313,-114.43612519522499,76.21628290429834,1159.3053743126077
252.8428093645485,-114.52559959155165,76.06319111446261,1160.586817362542
253.84615384615384,-114.63539718258721,75.91117573379833,1161.8727737455433
254.8494983277592,-114.76471409824991,75.76038159840897,1163.1623360960514
255.85284280936455,-114.91277166796169,75.610946940293,1164.454595652849
256.8561872909699,-115.07881653572494,75.4630036536788,1165.7486432932374
257.8595317725752,-115.26212058408944,75.31667755447789,1167.0435705581658
258.8628762541806,-115.46198069940434,75.17208863206784,1168.3384706672286
259.86622073578593,-115.67771840661645,75.02935129284079,1169.632439522483
260.8695652173913,-115.90867939815477,74.8885745951411,1170.9245767001032
261.87290969899664,-116.1542329781016,74.74986247536961,1172.2139864289247
262.876254180602,-116.41377143988194,74.61331396515429,1173.4997785549954
263.87959866220734,-116.68670939307059,74.47902339958999,1174.7810694912814
264.8829431438127,-116.97248305259708,74.34708061662562,1176.0569831517453
265.88628762541805,-117.27054950159389,74.21757114774142,1177.3266518690418
266.88963210702343,-117.5803859373536,74.09057640010452,1178.5892172951362
267.89297658862876,-117.90148890831169,73.96617383042637,1179.843831284188
268.89632107023414,-118.23337354862872,73.84443711076976,1181.089656757092
269.89966555183946,-118.57557281578147,73.72543628657186,1182.3258685471058
270.90301003344484,-118.9276367355739,73.60923792715643,1183.5516542260405
271.90635451505017,-119.28913165811672,73.49590526901653,1184.7662149105242
272.9096989966555,-119.65963952758938,73.38549835214705,1185.9687660478926
273.9130434782609,-120.03875716797089,73.27807414970447,1187.158538181291
274.9163879598662,-120.42609558639123,73.1736866912651,1188.3347776936164
275.9197324414716,-120.82127929530525,73.07238717994682,1189.496747529947
276.9230769230769,-121.22394565430821,72.97422410364797,1190.643727898157
277.9264214046823,-121.63374423209517,72.87924334064994,1191.775016947426
278.9297658862876,-122.05033618879683,72.78748825981704,1192.8899314243904
279.933110367893,-122.47339367870566,72.69899981561667,1193.9878073067175
280.9364548494983,-122.90259927322137,72.6138166381727,1195.0680004138835
281.9397993311037,-123.33764540369627,72.53197511855129,1196.1298869949937
282.943143812709,-123.77823382373913,72.45350948947001,1197.1728642934736
283.9464882943144,-124.22407509043909,72.37845190160756,1198.1963510884993
284.94983277591973,-124.67488806389316,72.30683249568231,1199.1997882130481
285.95317725752506,-125.13039942436141,72.23867947045673,1200.1826390484634
286.95652173913044,-125.59034320632712,72.17401914681558,1201.1443899954513
287.95986622073576,-126.05446034870563,72.11287602805496,1202.0845509214346
288.96321070234114,-126.5224982604214,72.0552728565122,1203.0026555842019
289.96655518394647,-126.99421040055572,72.0012306666555,1203.8982620318093
290.96989966555185,-127.4693558722595,71.95076883474566,1204.7709529786928
291.9732441471572,-127.94769902961991,71.9039051251745,1205.620336157962
292.97658862876256,-128.42900909667037,71.86065573357567,1206.4460446498595
293.9799331103679,-128.91305979773665,71.82103532679812,1207.2477371863663
294.98327759197326,-129.3996289983176,71.785057079825,1208.025098431951
295.9866220735786,-129.88849835570574,71.75273270971432,1208.777839240458
296.98996655518397,-130.3794529785641,71.72407250663264,1209.5056968881381
297.9933110367893,-130.87228109468214,71.69908536204632,1210.2084352828263
298.9966555183947,-131.3667737261465,71.67777879412947,1210.8858451492788
300.0,-131.86272437116983,71.66015897044426,1211.5377441906764
