time,azimuth,elevation,range
197.65886287625418,52.08414767727584,71.18456287984812,1160.8631755938425
198.66220735785953,51.603027493504484,71.13991783747481,1161.7019500173167
199.66555183946488,51.119151787838696,71.09902713226325,1162.5157917242068
200.66889632107024,50.63274295874018,71.06190391827717,1163.3043740967858
201.6722408026756,50.14401958997119,71.02855987386538,1164.0673976106968
202.67558528428094,49.65319679158841,70.99900523492136,1164.8045900701075
203.6789297658863,49.16048653270586,70.97324882508961,1165.515706818675
204.68227424749165,48.66609796679307,70.9512980829828,1166.2005309263468
205.685618729097,48.17023775026462,70.93315908646682,1166.8588733520323
206.68896321070235,47.67311035510777,70.91883657406773,1167.4905730821722
207.69230769230768,47.17491837628526,70.90833396354839,1168.0954972452319
208.69565217391303,46.67586283464224,70.90165336769785,1168.6735412021515
209.69899665551839,46.176143476038526,70.8987956073722,1169.224628612776
210.70234113712374,45.67595906742055,70.89976022182161,1169.7487114782894
211.7056856187291,45.175507690542084,70.90454547633286,1170.2457701596777
212.70903010033445,44.67498703403845,70.91314836721351,1170.715813372241
213.7123745819398,44.17459468455563,70.925564624139,1171.1588781561736
214.71571906354515,43.674528417634285,70.94178870988068,1171.5750298232279
215.7190635451505,43.174986489047804,70.9618138174273,1171.9643618794819
216.72240802675586,42.6761679272948,70.9856318645103,1172.3269959242202
217.7257525083612,42.178272827948135,71.01323348553764,1172.6630815249453
218.72909698996656,41.68150265056649,71.0446080209379,1172.9727960685277
219.73244147157192,41.18606051887912,71.07974350391146,1173.256344588514
220.73578595317727,40.69215152495973,71.11862664458215,1173.5139595685966
221.7391304347826,40.19998303811349,71.16124281153817,1173.7459007222672
222.74247491638795,39.70976501920768,71.20757601074588,1173.9524547486644
223.7458193979933,39.22171034118665,71.25760886181773,1174.1339350646347
224.74916387959865,38.73603511652013,71.31132257160827,1174.2906815130268
225.752508361204,38.25295903234397,71.36869690510925,1174.4230600472463
226.75585284280936,37.77270569406302,71.42971015360878,1174.5314623920983
227.7591973244147,37.295502978194655,71.4943391000751,1174.616305680955
228.76254180602007,36.821583395241774,71.56255898171868,1174.6780320692922
229.76588628762542,36.35118446339221,71.63434344968195,1174.7171083246446
230.76923076923077,35.88454909384817,71.70966452579874,1174.7340253930436
231.77257525083613,35.42192598859502,71.78849255636027,1174.729297942004
232.77591973244148,34.96357005142003,71.87079616281592,1174.703463880151
233.77926421404683,34.50974281299111,71.95654218933235,1174.6570838535783
234.7826086956522,34.06071287079897,72.04569564712425,1174.5907407190523
235.7859531772575,33.61675634475453,72.1382196554652,1174.5050389941891
236.78929765886286,33.17815734921431,72.2340753792755,1174.4006042847548
237.79264214046822,32.745208482179564,72.3332219631779,1174.2780826892483
238.79598662207357,32.318211332375505,72.43561646190211,1174.1381401809579
239.79933110367892,31.897477004867252,72.54121376690854,1173.9814619676974
240.80267558528428,31.48332666580218,72.64996652909373,1173.8087518294576
241.80602006688963,31.07609210678454,72.76182507742837,1173.6207314342291
242.80936454849498,30.676116329281985,72.87673733336935,1173.4181396322845
243.81270903010034,30.283754149332935,72.99464872087673,1173.2017317292307
244.8160535117057,29.899372822661928,73.11550207185486,1172.9722787381838
245.81939799331104,29.523352690114987,73.23923752682889,1172.7305666114353
246.8227424749164,29.156087843088418,73.36579243065484,1172.4773954520274
247.82608695652175,28.797986808340667,73.49510122305452,1172.2135787056795
248.8294314381271,28.44947325123529,73.62709532375598,1171.9399423335508
249.83277591973243,28.110986696057925,73.76170301201375,1171.6573239663583
250.83612040133778,27.782983261570443,73.89884930027658,1171.366572040411
251.83946488294313,27.46593640939823,74.03845580176733,1171.0685449161608
252.8428093645485,27.16033770218215,74.18044059173744,1170.7641099799143
253.84615384615384,26.866697567646423,74.32471806216385,1170.4541427293884
254.8494983277592,26.585546063824882,74.47119876965995,1170.1395258438415
255.85284280936455,26.31743363963018,74.61978927638846,1169.8211482395527
256.8561872909699,26.0629318837245,74.77039198378195,1169.4999041114725
257.8595317725752,25.822634253234572,74.92290495890666,1169.1766919619054
258.8628762541806,25.597156772223393,75.07722175334371,1168.852413617141
259.86622073578593,25.387138687961798,75.23323121451305,1168.5279732329934
260.8695652173913,25.193243070906973,75.39081728943405,1168.2042762902483
261.87290969899664,25.016157341865643,75.54985882099837,1167.8822285810802
262.876254180602,24.85659370706677,75.71022933693918,1167.5627351875326
263.87959866220734,24.715289478767907,75.87179683181152,1167.2466994532042
264.8829431438127,24.593007255542958,76.03442354245686,1166.9350219493392
265.88628762541805,24.490534932528348,76.19796571762232,1166.6285994365478
266.88963210702343,24.40868550762304,76.36227338263606,1166.3283238234403
267.89297658862876,24.348296644943638,76.52719010032155,1166.0350811234898
268.89632107023414,24.310229951735618,76.69255272966281,1165.7497504114835
269.89966555183946,24.29536991946657,76.85819118412148,1165.47320278096
270.90301003344484,24.304622474029795,77.02392819196052,1165.2063003040635
271.90635451505017,24.338913073955045,77.18957906145444,1164.9498949952836
272.9096989966555,24.39918428938584,77.35495145447076,1164.7048277805725
273.9130434782609,24.48639278852265,77.51984517259345,1164.4719274733693
274.9163879598662,24.601505652493305,77.68405196073707,1164.2520097590755
275.9197324414716,24.745495934520115,77.84735533406662,1164.0458761895545
276.9230769230769,24.919337375218955,78.00953043499378,1163.8543131892434
277.9264214046823,25.123998183404808,78.17034392806295,1163.678091074475
278.9297658862876,25.360433791517586,78.32955394165323,1163.5179630876257
279.933110367893,25.629578497469055,78.48691006659371,1163.3746644477026
280.9364548494983,25.932335911211084,78.64215342298557,1163.2489114189882
281.9397993311037,26.26956813561299,78.79501680771132,1163.141400399359
282.943143812709,26.642083628369825,78.94522493623347,1163.052807029882
283.9464882943144,27.050623715747577,79.09249479327802,1162.9837853272809
284.94983277591973,27.495847761078426,79.23653610777514,1162.9349668408515
285.95317725752506,27.97831703201137,79.37705196789305,1162.9069598353744
286.95652173913044,28.498477361307142,79.51373959203376,1162.9003485015498
287.95986622073576,29.056640756749523,79.64629127112521,1162.9156921954475
288.96321070234114,29.65296618624274,79.77439549631276,1162.9535247084227
289.96655518394647,30.28743984328518,79.89773828407024,1163.0143535689078
290.96989966555185,30.95985528366519,80.01600470769276,1163.0986593774437
291.9732441471572,31.66979391311445,80.12888063998753,1163.2068951762556
292.97658862876256,32.416606393180984,80.23605470667215,1163.339485854627
293.9799331103679,33.19939561278564,80.337220443522,1163.4968275912581
294.98327759197326,34.017001938654914,80.43207864274207,1163.6792873347333
295.9866220735786,34.867991501032726,80.52033986555699,1163.887202323142
296.98996655518397,35.75064828340462,80.60172708889148,1164.1208796438332
297.9933110367893,36.662970758496655,80.67597844466718,1164.3805958341998
298.9966555183947,37.602673741068486,80.74285000118888,1164.666596524301
300.0,38.56719600702063,80.80211852793764,1164.979096122058
